date,time,hz_low,hz_high,bin_width,num_samples,db...
2026-06-15, 13:48:13.555047, 88000000, 93000000, 1000000.00, 20, -62.14, -63.20, -66.00, -61.42, -61.68
2026-06-15, 13:48:13.555047, 98000000, 103000000, 1000000.00, 20, -60.19, -58.76, -61.15, -59.99, -65.45
2026-06-15, 13:48:13.555047, 93000000, 98000000, 1000000.00, 20, -59.73, -55.30, -53.64, -58.01, -61.20
2026-06-15, 13:48:13.555047, 103000000, 108000000, 1000000.00, 20, -64.95, -61.21, -68.30, -68.77, -64.86
